latest.cost.attendance.academic_year,latest.cost.tuition.in_state,latest.cost.tuition.out_of_state,latest.admissions.sat_scores.25th_percentile.critical_reading,latest.admissions.sat_scores.25th_percentile.math,latest.admissions.sat_scores.75th_percentile.critical_reading,latest.admissions.sat_scores.75th_percentile.math,latest.admissions.sat_scores.average.overall,latest.admissions.act_scores.25th_percentile.cumulative,latest.admissions.act_scores.75th_percentile.cumulative,latest.admissions.act_scores.midpoint.cumulative,school.name,school.city,school.state,school.region_id,school.degrees_awarded.predominant,school.degrees_awarded.highest
18731.0,5520.0,5520.0,,,,,,,,,Lake Region State College,Devils Lake,ND,Midwest,Associate,Associate
11969.0,3950.0,3950.0,,,,,,,,,Cankdeska Cikana Community College,Fort Totten,ND,Midwest,Associate,Associate
33672.0,22356.0,22356.0,580.0,530.0,680.0,660.0,1159.0,21.0,26.0,,University of Mary,Bismarck,ND,Midwest,Bachelor,Graduate
20657.0,7979.0,11237.0,,,,,,,,20.0,Mayville State University,Mayville,ND,Midwest,Bachelor,Graduate
19339.0,8702.0,8702.0,500.0,430.0,570.0,570.0,1051.0,18.0,24.0,20.0,Minot State University,Minot,ND,Midwest,Bachelor,Graduate
25605.0,10951.0,15570.0,,,,,,,,23.0,University of North Dakota,Grand Forks,ND,Midwest,Bachelor,Graduate
17265.0,5974.0,6973.0,,,,,,,,,North Dakota State College of Science,Wahpeton,ND,Midwest,Associate,Associate
16774.0,5388.0,6294.0,,,,,,,,,Dakota College at Bottineau,Bottineau,ND,Midwest,Associate,Associate
23716.0,11110.0,15764.0,,,,,1150.0,19.0,25.0,23.0,North Dakota State University-Main Campus,Fargo,ND,Midwest,Bachelor,Graduate
16651.0,6128.0,6128.0,,,,,,,,,Williston State College,Williston,ND,Midwest,Associate,Associate
10012.0,4010.0,4010.0,,,,,,,,,Sitting Bull College,Fort Yates,ND,Midwest,Associate,Graduate
31544.0,19700.0,19700.0,,,,,,,,,Trinity Bible College and Graduate School,Ellendale,ND,Midwest,Bachelor,Graduate
13655.0,2794.0,2794.0,,,,,,,,,Turtle Mountain College,Belcourt,ND,Midwest,Certificate,Graduate
14309.0,4632.0,4632.0,,,,,,,,,United Tribes Technical College,Bismarck,ND,Midwest,Associate,Bachelor
20468.0,8514.0,13544.0,420.0,410.0,530.0,540.0,1041.0,17.0,24.0,20.0,Valley City State University,Valley City,ND,Midwest,Bachelor,Graduate
22732.0,11350.0,11350.0,,,,,,,,,ETI Technical College of Niles,Niles,OH,Midwest,Certificate,Associate
27417.0,13450.0,13450.0,,,,,,,,,Herzing University-Akron,Akron,OH,Midwest,Associate,Bachelor
26284.0,13135.0,20815.0,460.0,440.0,600.0,590.0,1081.0,17.0,25.0,,University of Akron Main Campus,Akron,OH,Midwest,Bachelor,Graduate
15993.0,7723.0,15403.0,440.0,390.0,550.0,550.0,1040.0,16.0,23.0,,University of Akron Wayne College,Orrville,OH,Midwest,Bachelor,Bachelor
14612.0,6800.0,6800.0,,,,,,,,,Allegheny Wesleyan College,Salem,OH,Midwest,Bachelor,Bachelor
53879.0,41375.0,41375.0,,,,,,,,,Art Academy of Cincinnati,Cincinnati,OH,Midwest,Bachelor,Graduate
43434.0,31210.0,31210.0,505.0,530.0,610.0,598.0,1120.0,20.0,25.0,23.0,Ashland University,Ashland,OH,Midwest,Bachelor,Graduate
28979.0,20230.0,20230.0,,,,,1020.0,15.0,25.0,21.0,Aultman College of Nursing and Health Sciences,Canton,OH,Midwest,Associate,Bachelor
55606.0,39832.0,39832.0,550.0,510.0,650.0,640.0,1194.0,22.0,29.0,24.0,Baldwin Wallace University,Berea,OH,Midwest,Bachelor,Graduate
12680.0,4698.0,7200.0,,,,,,,,,Belmont College,St Clairsville,OH,Midwest,Associate,Associate
51862.0,37362.0,37362.0,430.0,430.0,550.0,580.0,976.0,16.0,22.0,,Bluffton University,Bluffton,OH,Midwest,Bachelor,Graduate
22070.0,6407.0,14395.0,,,,,,,,,Bowling Green State University-Firelands,Huron,OH,Midwest,Associate,Bachelor
33007.0,14460.0,22448.0,500.0,500.0,610.0,600.0,1117.0,19.0,26.0,23.0,Bowling Green State University-Main Campus,Bowling Green,OH,Midwest,Bachelor,Graduate
23917.0,19580.0,19580.0,,,,,,,,,Bryant & Stratton College-Parma,Parma,OH,Midwest,Associate,Bachelor
57130.0,43234.0,43234.0,450.0,460.0,590.0,590.0,1068.0,18.0,25.0,23.0,Capital University,Columbus,OH,Midwest,Bachelor,Graduate
85851.0,66608.0,66608.0,700.0,730.0,760.0,780.0,1513.0,32.0,34.0,34.0,Case Western Reserve University,Cleveland,OH,Midwest,Bachelor,Graduate
49320.0,37150.0,37150.0,580.0,550.0,690.0,670.0,1241.0,22.0,29.0,26.0,Cedarville University,Cedarville,OH,Midwest,Bachelor,Graduate
14764.0,5256.0,8016.0,,,,,,,,,Central Ohio Technical College,Newark,OH,Midwest,Associate,Bachelor
21929.0,8058.0,10058.0,,,,,,,,16.0,Central State University,Wilberforce,OH,Midwest,Bachelor,Graduate
23858.0,14415.0,14415.0,,,,,,,,,Choffin Career  and Technical Center,Youngstown,OH,Midwest,Certificate,Certificate
28094.0,16836.0,16836.0,,,,,1090.0,15.0,25.0,20.0,The Christ College of Nursing and Health Sciences,Cincinnati,OH,Midwest,Bachelor,Bachelor
32171.0,13976.0,29310.0,570.0,590.0,670.0,700.0,1282.0,24.0,29.0,27.0,University of Cincinnati-Main Campus,Cincinnati,OH,Midwest,Bachelor,Graduate
12229.0,5517.0,10044.0,,,,,,,,,Cincinnati State Technical and Community College,Cincinnati,OH,Midwest,Certificate,Bachelor
19165.0,6750.0,13982.0,,,,,,,,,University of Cincinnati-Clermont College,Batavia,OH,Midwest,Associate,Bachelor
21784.0,7200.0,15998.0,,,,,,,,,University of Cincinnati-Blue Ash College,Blue Ash,OH,Midwest,Associate,Bachelor
35017.0,24600.0,24600.0,,,,,,,,,Ohio Christian University,Circleville,OH,Midwest,Bachelor,Graduate
16812.0,4393.0,8049.0,,,,,,,,,Clark State College,Springfield,OH,Midwest,Certificate,Bachelor
64587.0,49400.0,49400.0,500.0,480.0,660.0,620.0,1193.0,23.0,29.0,23.0,Cleveland Institute of Art,Cleveland,OH,Midwest,Bachelor,Bachelor
61212.0,52880.0,52880.0,,,,,,,,,Cleveland Institute of Music,Cleveland,OH,Midwest,Bachelor,Graduate
27159.0,12988.0,18510.0,,,,,,,,23.0,Cleveland State University,Cleveland,OH,Midwest,Bachelor,Graduate
54443.0,40825.0,40825.0,,,,,,,,,Columbus College of Art & Design,Columbus,OH,Midwest,Bachelor,Graduate
13381.0,5488.0,11224.0,,,,,,,,,Columbus State Community College,Columbus,OH,Midwest,Certificate,Bachelor
11189.0,3249.0,7249.0,,,,,,,,,Cuyahoga Community College District,Cleveland,OH,Midwest,Certificate,Associate
29862.0,14130.0,14130.0,,,,,,,,,Davis College,Toledo,OH,Midwest,Certificate,Associate
65881.0,49140.0,49140.0,600.0,600.0,690.0,690.0,1335.0,25.0,31.0,26.0,University of Dayton,Dayton,OH,Midwest,Bachelor,Graduate
53667.0,29320.0,29320.0,,,,,,,,20.0,Defiance College,Defiance,OH,Midwest,Bachelor,Graduate
81900.0,67000.0,67000.0,660.0,660.0,730.0,760.0,1410.0,30.0,33.0,30.0,Denison University,Granville,OH,Midwest,Bachelor,Bachelor
13472.0,4499.0,8346.0,,,,,,,,,Edison State Community College,Piqua,OH,Midwest,Certificate,Associate
54580.0,41164.0,41164.0,,,,,,,,23.0,The University of Findlay,Findlay,OH,Midwest,Bachelor,Graduate
30696.0,9577.0,9577.0,,,,,,,,,Franklin University,Columbus,OH,Midwest,Bachelor,Graduate
18358.0,7710.0,7710.0,,,,,,,,,Gods Bible School and College,Cincinnati,OH,Midwest,Associate,Graduate
26627.0,15470.0,15470.0,,,,,,,,21.0,Good Samaritan College of Nursing and Health Science,Cincinnati,OH,Midwest,Associate,Bachelor
47025.0,33650.0,33650.0,,,,,,,,22.0,Heidelberg University,Tiffin,OH,Midwest,Bachelor,Graduate
40572.0,27600.0,27600.0,,,,,,,,,Hiram College,Hiram,OH,Midwest,Bachelor,Graduate
19171.0,5540.0,10290.0,,,,,,,,,Hocking College,Nelsonville,OH,Midwest,Associate,Associate
65827.0,50500.0,50500.0,600.0,580.0,660.0,670.0,1298.0,25.0,32.0,27.0,John Carroll University,University Heights,OH,Midwest,Bachelor,Graduate
30681.0,14817.0,14817.0,,,,,,,,,Hondros College of Nursing,Columbus,OH,Midwest,Certificate,Associate
17513.0,7492.0,17342.0,,,,,,,,,Kent State University at Ashtabula,Ashtabula,OH,Midwest,Associate,Bachelor
18635.0,7492.0,17342.0,,,,,,,,,Kent State University at East Liverpool,East Liverpool,OH,Midwest,Associate,Bachelor
15936.0,7492.0,17342.0,,,,,,,,,Kent State University at Stark,North Canton,OH,Midwest,Associate,Bachelor
18371.0,7492.0,17342.0,,,,,,,,,Kent State University at Trumbull,Warren,OH,Midwest,Associate,Bachelor
17539.0,7492.0,17342.0,,,,,,,,,Kent State University at Tuscarawas,New Philadelphia,OH,Midwest,Associate,Bachelor
18446.0,7492.0,17342.0,,,,,,,,,Kent State University at Salem,Salem,OH,Midwest,Associate,Bachelor
30567.0,13232.0,23082.0,510.0,500.0,630.0,610.0,1099.0,18.0,25.0,22.0,Kent State University at Kent,Kent,OH,Midwest,Bachelor,Graduate
16480.0,7492.0,17342.0,,,,,,,,,Kent State University at Geauga,Burton,OH,Midwest,Associate,Bachelor
87590.0,71520.0,71520.0,680.0,678.0,743.0,760.0,1429.0,31.0,33.0,33.0,Kenyon College,Gambier,OH,Midwest,Bachelor,Bachelor
32839.0,16320.0,16320.0,,,,,1050.0,19.0,24.0,20.0,Kettering College,Kettering,OH,Midwest,Bachelor,Graduate
50790.0,37634.0,37634.0,,,,,,,,20.0,Lake Erie College,Painesville,OH,Midwest,Bachelor,Graduate
11859.0,3872.0,9235.0,,,,,,,,,Lakeland Community College,Kirtland,OH,Midwest,Associate,Associate
14578.0,4560.0,9120.0,,,,,,,,,James A. Rhodes State College,Lima,OH,Midwest,Certificate,Bachelor
34607.0,11534.0,11534.0,,,,,,,,,Ohio Business College-Sheffield,Sheffield Village,OH,Midwest,Certificate,Associate
9860.0,4265.0,8860.0,,,,,,,,,Lorain County Community College,Elyria,OH,Midwest,Certificate,Bachelor
45378.0,29500.0,29500.0,,,,,,,,20.0,Lourdes University,Sylvania,OH,Midwest,Bachelor,Graduate
49754.0,37160.0,37160.0,470.0,460.0,590.0,590.0,1081.0,18.0,24.0,21.0,Malone University,Canton,OH,Midwest,Bachelor,Graduate
53709.0,39652.0,39652.0,510.0,530.0,600.0,600.0,1088.0,17.0,24.0,21.0,Marietta College,Marietta,OH,Midwest,Bachelor,Graduate
13026.0,6595.0,11225.0,,,,,,,,,Marion Technical College,Marion,OH,Midwest,Associate,Bachelor
30260.0,19470.0,19470.0,410.0,380.0,510.0,500.0,947.0,15.0,20.0,19.0,Mercy College of Ohio,Toledo,OH,Midwest,Bachelor,Graduate
15352.0,7491.0,19407.0,,,,,,,,,Miami University-Hamilton,Hamilton,OH,Midwest,Bachelor,Graduate
14890.0,7491.0,19407.0,,,,,,,,,Miami University-Middletown,Middletown,OH,Midwest,Bachelor,Bachelor
38757.0,18161.0,41221.0,610.0,610.0,690.0,700.0,1317.0,25.0,30.0,27.0,Miami University-Oxford,Oxford,OH,Midwest,Bachelor,Graduate
21446.0,22080.0,22080.0,,,,,,,,19.0,Mount Carmel College of Nursing,Columbus,OH,Midwest,Bachelor,Graduate
49276.0,36600.0,36600.0,460.0,450.0,620.0,620.0,1088.0,18.0,25.0,22.0,University of Mount Union,Alliance,OH,Midwest,Bachelor,Graduate
49858.0,37158.0,37158.0,528.0,518.0,645.0,670.0,1131.0,18.0,25.0,22.0,Mount Vernon Nazarene University,Mount Vernon,OH,Midwest,Bachelor,Graduate
46719.0,38150.0,38150.0,470.0,460.0,580.0,560.0,1183.0,20.0,28.0,24.0,Mount St. Joseph University,Cincinnati,OH,Midwest,Bachelor,Graduate
13935.0,6006.0,11766.0,,,,,,,,,Zane State College,Zanesville,OH,Midwest,Associate,Bachelor
44658.0,32665.0,32665.0,460.0,450.0,560.0,545.0,1017.0,17.0,22.0,,Muskingum University,New Concord,OH,Midwest,Bachelor,Graduate
10118.0,4624.0,9103.0,,,,,,,,,North Central State College,Mansfield,OH,Midwest,Associate,Bachelor
17994.0,4698.0,9170.0,,,,,,,,,Northwest State Community College,Archbold,OH,Midwest,Associate,Associate
26266.0,13875.0,13875.0,,,,,,,,,University of Northwestern Ohio,Lima,OH,Midwest,Associate,Graduate
87404.0,67366.0,67366.0,700.0,660.0,760.0,760.0,1447.0,31.0,34.0,32.0,Oberlin College,Oberlin,OH,Midwest,Bachelor,Graduate
47621.0,35720.0,35720.0,,,,,,,,,Ohio Dominican University,Columbus,OH,Midwest,Bachelor,Graduate
53580.0,39800.0,39800.0,585.0,590.0,690.0,710.0,1252.0,24.0,29.0,25.0,Ohio Northern University,Ada,OH,Midwest,Bachelor,Graduate
24595.0,9584.0,36362.0,,,,,,,,,Ohio State University Agricultural Technical Institute,Wooster,OH,Midwest,Associate,Associate
19487.0,9488.0,36266.0,,,,,,,,,Ohio State University-Lima Campus,Lima,OH,Midwest,Bachelor,Bachelor
23623.0,9488.0,36266.0,,,,,,,,,Ohio State University-Mansfield Campus,Mansfield,OH,Midwest,Associate,Bachelor
18928.0,9488.0,36266.0,,,,,,,,,Ohio State University-Marion Campus,Marion,OH,Midwest,Associate,Bachelor
22063.0,9488.0,36266.0,,,,,,,,,Ohio State University-Newark Campus,Newark,OH,Midwest,Associate,Bachelor
30305.0,13244.0,40022.0,640.0,670.0,720.0,760.0,1387.0,28.0,32.0,29.0,Ohio State University-Main Campus,Columbus,OH,Midwest,Bachelor,Graduate
10777.0,6362.0,9444.0,,,,,,,,,Ohio University-Eastern Campus,Saint Clairsville,OH,Midwest,Bachelor,Bachelor
11356.0,6362.0,9444.0,,,,,,,,,Ohio University-Chillicothe Campus,Chillicothe,OH,Midwest,Associate,Bachelor
11607.0,6362.0,9444.0,,,,,,,,,Ohio University-Southern Campus,Ironton,OH,Midwest,Associate,Bachelor
10984.0,6362.0,9444.0,,,,,,,,,Ohio University-Lancaster Campus,Lancaster,OH,Midwest,Bachelor,Bachelor
30586.0,14158.0,24838.0,550.0,540.0,650.0,640.0,1212.0,22.0,28.0,25.0,Ohio University-Main Campus,Athens,OH,Midwest,Bachelor,Graduate
11041.0,6362.0,9444.0,,,,,,,,,Ohio University-Zanesville Campus,Zanesville,OH,Midwest,Associate,Bachelor
22500.0,14798.0,14798.0,,,,,,,,,East Ohio College,East Liverpool,OH,Midwest,Associate,Associate
14032.0,9619.0,10453.0,,,,,,,,,Trinity Health System School of Nursing,Steubenville,OH,Midwest,Certificate,Certificate
68424.0,53888.0,53888.0,,,,,,,,25.0,Ohio Wesleyan University,Delaware,OH,Midwest,Bachelor,Bachelor
48321.0,35548.0,35548.0,,,,,1220.0,22.0,28.0,23.0,Otterbein University,Westerville,OH,Midwest,Bachelor,Graduate
14436.0,5870.0,10502.0,,,,,,,,,Owens Community College,Perrysburg,OH,Midwest,Certificate,Associate
27427.0,15884.0,15884.0,,,,,,,,,Professional Skills Institute,Maumee,OH,Midwest,Associate,Bachelor
25000.0,18000.0,18000.0,,,,,,,,,Rabbinical College Telshe,Wickliffe,OH,Midwest,Bachelor,Bachelor
35305.0,14440.0,14440.0,,,,,,,,,Fortis College-Centerville,Centerville,OH,Midwest,Certificate,Associate
33716.0,20560.0,20560.0,,,,,,,,,University of Rio Grande,Rio Grande,OH,Midwest,Associate,Graduate
47229.0,31468.0,31468.0,,,,,,,,,The Modern College of Design,Kettering,OH,Midwest,Associate,Bachelor
21974.0,10626.0,17358.0,,,,,,,,,Shawnee State University,Portsmouth,OH,Midwest,Bachelor,Graduate
11003.0,3675.0,8556.0,,,,,,,,,Sinclair Community College,Dayton,OH,Midwest,Certificate,Bachelor
10755.0,4790.0,7886.0,,,,,,,,,Stark State College,North Canton,OH,Midwest,Certificate,Associate
27696.0,16699.0,16699.0,,,,,,,,,Stautzenberger College-Maumee,Maumee,OH,Midwest,Certificate,Associate
44580.0,34100.0,34100.0,590.0,520.0,700.0,650.0,1220.0,22.0,29.0,25.0,Franciscan University of Steubenville,Steubenville,OH,Midwest,Bachelor,Graduate
15244.0,5912.0,10818.0,,,,,,,,,Southern State Community College,Hillsboro,OH,Midwest,Associate,Associate
23647.0,5748.0,8544.0,,,,,,,,,Terra State Community College,Fremont,OH,Midwest,Certificate,Associate
48004.0,34790.0,34790.0,470.0,440.0,555.0,555.0,986.0,15.0,21.0,,Tiffin University,Tiffin,OH,Midwest,Bachelor,Graduate
26512.0,12744.0,22104.0,550.0,550.0,650.0,650.0,1235.0,23.0,29.0,25.0,University of Toledo,Toledo,OH,Midwest,Bachelor,Graduate
50523.0,38990.0,38990.0,523.0,483.0,578.0,555.0,1097.0,20.0,26.0,23.0,Ursuline College,Pepper Pike,OH,Midwest,Bachelor,Graduate
47575.0,35745.0,35745.0,510.0,530.0,630.0,650.0,1193.0,20.0,27.0,23.0,Walsh University,North Canton,OH,Midwest,Bachelor,Graduate
12847.0,4128.0,4152.0,,,,,,,,,Washington State College of Ohio,Marietta,OH,Midwest,Associate,Bachelor
25676.0,16448.0,16448.0,,,,,,,,18.0,Wilberforce University,Wilberforce,OH,Midwest,Bachelor,Graduate
43431.0,32082.0,32082.0,450.0,400.0,610.0,610.0,1029.0,16.0,23.0,20.0,Wilmington College,Wilmington,OH,Midwest,Bachelor,Graduate
57799.0,45940.0,45940.0,500.0,480.0,650.0,625.0,1179.0,21.0,28.0,23.0,Wittenberg University,Springfield,OH,Midwest,Bachelor,Graduate
75656.0,61640.0,61640.0,630.0,590.0,740.0,720.0,1353.0,27.0,33.0,29.0,The College of Wooster,Wooster,OH,Midwest,Bachelor,Bachelor
24373.0,11522.0,21222.0,,,,,,,,21.0,Wright State University-Main Campus,Dayton,OH,Midwest,Bachelor,Graduate
16340.0,7728.0,17428.0,,,,,,,,21.0,Wright State University-Lake Campus,Celina,OH,Midwest,Bachelor,Bachelor
65476.0,50640.0,50640.0,553.0,550.0,660.0,650.0,1217.0,22.0,29.0,25.0,Xavier University,Cincinnati,OH,Midwest,Bachelor,Graduate
21708.0,11113.0,11473.0,510.0,500.0,620.0,610.0,1120.0,19.0,25.0,21.0,Youngstown State University,Youngstown,OH,Midwest,Bachelor,Graduate
44743.0,33550.0,33550.0,,,,,,,,20.0,Oklahoma Wesleyan University,Bartlesville,OK,Southwest,Bachelor,Graduate
46465.0,31190.0,31190.0,,,,,,,,,Southern Nazarene University,Bethany,OK,Southwest,Bachelor,Graduate
19862.0,7095.0,16515.0,,,,,,,,,Cameron University,Lawton,OK,Southwest,Bachelor,Graduate
23617.0,4380.0,9098.0,,,,,,,,,Carl Albert State College,Poteau,OK,Southwest,Associate,Associate
26392.0,8818.0,19704.0,,,,,1090.0,18.0,24.0,21.0,University of Central Oklahoma,Edmond,OK,Southwest,Bachelor,Graduate
17957.0,3792.0,7530.0,,,,,,,,,Connors State College,Warner,OK,Southwest,Certificate,Associate
18459.0,8032.0,17842.0,460.0,440.0,560.0,560.0,1049.0,17.0,24.0,20.0,East Central University,Ada,OK,Southwest,Bachelor,Graduate
18546.0,4947.0,8384.0,,,,,,,,,Eastern Oklahoma State College,Wilburton,OK,Southwest,Associate,Associate
15510.0,5385.0,7951.0,,,,,,,,,Redlands Community College,El Reno,OK,Southwest,Associate,Associate
26126.0,17714.0,17714.0,,,,,980.0,16.0,20.0,18.0,Randall University,Moore,OK,Southwest,Bachelor,Graduate
21394.0,6863.0,14616.0,,,,,,,,,Langston University,Langston,OK,Southwest,Associate,Graduate
20726.0,7230.0,11430.0,,,,,,,,,Murray State College,Tishomingo,OK,Southwest,Associate,Bachelor
36273.0,20940.0,20940.0,,,,,,,,,Spartan College of Aeronautics and Technology,Tulsa,OK,Southwest,Associate,Bachelor
21551.0,7810.0,17290.0,438.0,428.0,593.0,543.0,1049.0,18.0,23.0,20.0,Northeastern State University,Tahlequah,OK,Southwest,Bachelor,Graduate
15242.0,5083.0,12202.0,,,,,,,,,Northern Oklahoma College,Tonkawa,OK,Southwest,Associate,Associate
18885.0,5213.0,11363.0,,,,,,,,,Northeastern Oklahoma A&M College,Miami,OK,Southwest,Associate,Associate
18672.0,5970.0,11664.0,420.0,383.0,518.0,518.0,1003.0,16.0,21.0,20.0,Northwestern Oklahoma State University,Alva,OK,Southwest,Bachelor,Graduate
39106.0,27180.0,27180.0,500.0,510.0,640.0,630.0,1122.0,19.0,26.0,23.0,Oklahoma Christian University,Edmond,OK,Southwest,Bachelor,Graduate
15055.0,8092.0,8673.0,,,,,,,,,Oklahoma Panhandle State University,Goodwell,OK,Southwest,Bachelor,Bachelor
28290.0,10234.0,25754.0,530.0,510.0,630.0,620.0,1150.0,20.0,27.0,24.0,Oklahoma State University-Main Campus,Stillwater,OK,Southwest,Bachelor,Graduate
12881.0,3779.0,9564.0,,,,,,,,,Oklahoma State University-Oklahoma City,Oklahoma City,OK,Southwest,Associate,Bachelor
48695.0,35570.0,35570.0,540.0,530.0,630.0,610.0,1024.0,17.0,19.0,22.0,Oklahoma Baptist University,Shawnee,OK,Southwest,Bachelor,Graduate
11439.0,4059.0,9810.0,,,,,,,,,Oklahoma City Community College,Oklahoma City,OK,Southwest,Associate,Associate
47247.0,35648.0,35648.0,540.0,510.0,650.0,610.0,1177.0,21.0,27.0,25.0,Oklahoma City University,Oklahoma City,OK,Southwest,Bachelor,Graduate
28872.0,9797.0,27377.0,580.0,560.0,670.0,660.0,1246.0,23.0,29.0,26.0,University of Oklahoma-Norman Campus,Norman,OK,Southwest,Bachelor,Graduate
17256.0,5774.0,11384.0,,,,,,,,,Oklahoma State University Institute of Technology,Okmulgee,OK,Southwest,Associate,Bachelor
50004.0,35470.0,35470.0,580.0,540.0,660.0,650.0,1196.0,22.0,28.0,23.0,Oral Roberts University,Tulsa,OK,Southwest,Bachelor,Graduate
21064.0,7750.0,16410.0,,,,,,,,,Rogers State University,Claremore,OK,Southwest,Bachelor,Graduate
18655.0,5030.0,11407.0,,,,,,,,,Rose State College,Midwest City,OK,Southwest,Associate,Associate
20662.0,9000.0,20190.0,580.0,510.0,700.0,580.0,1152.0,21.0,26.0,,University of Science and Arts of Oklahoma,Chickasha,OK,Southwest,Bachelor,Bachelor
23353.0,5460.0,11790.0,,,,,,,,,Seminole State College,Seminole,OK,Southwest,Associate,Associate
18594.0,7530.0,16740.0,490.0,490.0,593.0,593.0,1087.0,18.0,24.0,20.0,Southeastern Oklahoma State University,Durant,OK,Southwest,Bachelor,Graduate
33305.0,21900.0,21900.0,,,,,,,,,Southwestern Christian University,Bethany,OK,Southwest,Bachelor,Graduate
23334.0,8469.0,8499.0,,,,,,,,20.0,Southwestern Oklahoma State University,Weatherford,OK,Southwest,Bachelor,Graduate
12900.0,3792.0,9720.0,,,,,,,,,Tulsa Community College,Tulsa,OK,Southwest,Associate,Associate
64459.0,50061.0,50061.0,610.0,613.0,760.0,770.0,1389.0,25.0,34.0,26.0,University of Tulsa,Tulsa,OK,Southwest,Bachelor,Graduate
15372.0,5586.0,9954.0,,,,,,,,,Western Oklahoma State College,Altus,OK,Southwest,Associate,Associate
20650.0,7076.0,9754.0,,,,,,,,,Blue Mountain Community College,Pendleton,OR,Northwest,Associate,Associate
19753.0,5049.0,13545.0,,,,,,,,,Central Oregon Community College,Bend,OR,Northwest,Associate,Associate
16151.0,6345.0,14040.0,,,,,,,,,Chemeketa Community College,Salem,OR,Northwest,Associate,Bachelor
11085.0,6345.0,14265.0,,,,,,,,,Clackamas Community College,Oregon City,OR,Northwest,Associate,Associate
18567.0,5110.0,9610.0,,,,,,,,,Clatsop Community College,Astoria,OR,Northwest,Associate,Associate
26718.0,11076.0,25431.0,,,,,,,,,Eastern Oregon University,La Grande,OR,Northwest,Bachelor,Graduate
30849.0,17620.0,17620.0,,,,,,,,,New Hope Christian College-Eugene,Eugene,OR,Northwest,Bachelor,Bachelor
58644.0,42750.0,42750.0,560.0,510.0,680.0,660.0,1197.0,20.0,29.0,23.0,George Fox University,Newberg,OR,Northwest,Bachelor,Graduate
18699.0,6202.0,13078.0,,,,,,,,,Lane Community College,Eugene,OR,Northwest,Associate,Associate
79987.0,64828.0,64828.0,,,,,,,,30.0,Lewis & Clark College,Portland,OR,Northwest,Bachelor,Graduate
65935.0,50850.0,50850.0,,,,,,,,,Linfield University,McMinnville,OR,Northwest,Bachelor,Graduate
18789.0,7317.0,15901.0,,,,,,,,,Linn-Benton Community College,Albany,OR,Northwest,Associate,Associate
17462.0,5247.0,9819.0,,,,,,,,,Mt Hood Community College,Gresham,OR,Northwest,Associate,Associate
47143.0,35800.0,35800.0,,,,,1020.0,18.0,20.0,18.0,Bushnell University,Eugene,OR,Northwest,Bachelor,Graduate
27524.0,13260.0,37196.0,500.0,500.0,650.0,620.0,1150.0,18.0,27.0,25.0,Oregon Institute of Technology,Klamath Falls,OR,Northwest,Bachelor,Graduate
31653.0,14400.0,38190.0,580.0,560.0,700.0,700.0,1290.0,24.0,31.0,25.0,Oregon State University,Corvallis,OR,Northwest,Bachelor,Graduate
